pathway_name,method,mean_rank,rank_variance,min_rank,max_rank,n_folds,is_rna_processing
REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT,integrated_gradients,688.0666666666667,133476.49523809523,191,1271,5,False
REACTOME_RA_BIOSYNTHESIS_PATHWAY,integrated_gradients,689.6666666666666,45780.23809523809,389,1121,5,False
REACTOME_MAP2K_AND_MAPK_ACTIVATION,integrated_gradients,689.9333333333333,73281.06666666668,258,1065,5,False
REACTOME_GOLGI_CISTERNAE_PERICENTRIOLAR_STACK_REORGANIZATION,integrated_gradients,690.2,76853.74285714285,144,1066,5,False
REACTOME_LGI_ADAM_INTERACTIONS,integrated_gradients,690.2666666666667,55211.92380952381,326,1082,5,False
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION,integrated_gradients,690.4,69488.54285714286,333,1224,5,False
REACTOME_PEROXISOMAL_LIPID_METABOLISM,integrated_gradients,690.7333333333333,60640.63809523809,299,1016,5,False
REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES,integrated_gradients,691.3333333333334,70530.38095238096,349,1227,5,False
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS,integrated_gradients,691.7333333333333,97183.92380952381,232,1243,5,False
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING,integrated_gradients,691.8,118497.74285714285,156,1179,5,False
REACTOME_ENDOSOMAL_VACUOLAR_PATHWAY,integrated_gradients,691.8666666666667,39478.98095238097,349,988,5,False
REACTOME_SIGNALING_BY_PTK6,integrated_gradients,692.5333333333333,117012.83809523813,202,1232,5,False
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,integrated_gradients,693.0666666666667,97436.49523809526,164,1228,5,False
REACTOME_INTEGRIN_SIGNALING,integrated_gradients,694.4666666666667,54160.266666666656,362,1207,5,False
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS,integrated_gradients,694.6666666666666,50534.2380952381,387,1204,5,False
REACTOME_GAP_JUNCTION_ASSEMBLY,integrated_gradients,695.2,129768.17142857141,153,1215,5,False
REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,integrated_gradients,696.3333333333334,57978.09523809526,267,1112,5,False
REACTOME_SIGNALING_BY_NTRK2_TRKB,integrated_gradients,697.5333333333333,96317.98095238101,245,1274,5,False
REACTOME_ONCOGENE_INDUCED_SENESCENCE,integrated_gradients,698.0666666666667,51427.35238095238,264,1096,5,False
REACTOME_INWARDLY_RECTIFYING_K_CHANNELS,integrated_gradients,698.6,65332.4,274,1294,5,False
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,integrated_gradients,698.6666666666666,63903.2380952381,333,1225,5,False
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY,integrated_gradients,698.8,59444.74285714286,320,1124,5,False
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1,integrated_gradients,700.2666666666667,62866.49523809523,377,1043,5,False
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS,integrated_gradients,700.6666666666666,63950.380952380954,292,1163,5,False
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,integrated_gradients,700.7333333333333,87702.49523809526,339,1211,5,False
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,integrated_gradients,701.6,110347.97142857141,253,1237,5,False
REACTOME_GLYCOGEN_SYNTHESIS,integrated_gradients,702.2666666666667,94925.78095238094,314,1280,5,False
REACTOME_FORMATION_OF_AXIAL_MESODERM,integrated_gradients,702.3333333333334,62174.09523809522,308,1098,5,False
REACTOME_HDMS_DEMETHYLATE_HISTONES,integrated_gradients,702.6,82924.54285714286,300,1227,5,False
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,integrated_gradients,703.0,113593.85714285714,168,1231,5,False
REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION,integrated_gradients,703.4,48797.685714285704,335,1093,5,False
REACTOME_INHIBITION_OF_REPLICATION_INITIATION_OF_DAMAGED_DNA_BY_RB1_E2F1,integrated_gradients,704.7333333333333,20506.49523809523,430,964,5,False
REACTOME_ALPHA_DEFENSINS,integrated_gradients,705.1333333333333,111206.83809523807,216,1275,5,False
REACTOME_TNF_SIGNALING,integrated_gradients,707.2,62741.17142857142,282,1238,5,False
REACTOME_ENDOGENOUS_STEROLS,integrated_gradients,707.2666666666667,120299.35238095236,211,1222,5,False
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,integrated_gradients,707.5333333333333,68243.83809523808,276,1113,5,False
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,integrated_gradients,707.7333333333333,63456.49523809523,209,1110,5,False
REACTOME_RHOJ_GTPASE_CYCLE,integrated_gradients,708.7333333333333,92375.20952380952,346,1229,5,False
REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS,integrated_gradients,709.2666666666667,109894.35238095238,228,1201,5,False
REACTOME_INTERACTIONS_OF_REV_WITH_HOST_CELLULAR_PROTEINS,integrated_gradients,709.5333333333333,92995.26666666668,254,1283,5,False
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,integrated_gradients,710.6,104028.54285714286,280,1207,5,False
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,integrated_gradients,711.4666666666667,69129.12380952381,315,1181,5,False
REACTOME_NEPHRIN_FAMILY_INTERACTIONS,integrated_gradients,711.8666666666667,114204.83809523807,219,1173,5,False
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER,integrated_gradients,711.8666666666667,105265.40952380952,218,1158,5,False
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,integrated_gradients,712.6,99366.82857142854,230,1194,5,False
REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN,integrated_gradients,712.9333333333333,73447.06666666665,317,1241,5,False
REACTOME_INSULIN_PROCESSING,integrated_gradients,714.0,77160.28571428571,389,1198,5,False
REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION,integrated_gradients,714.6666666666666,96094.5238095238,256,1205,5,False
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION,integrated_gradients,714.7333333333333,77947.78095238096,272,1267,5,False
REACTOME_HS_GAG_DEGRADATION,integrated_gradients,715.2,30973.314285714278,443,1013,5,False
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,integrated_gradients,717.3333333333334,96118.66666666667,229,1257,5,False
REACTOME_INTERLEUKIN_10_SIGNALING,integrated_gradients,718.6666666666666,94259.66666666666,198,1118,5,False
REACTOME_NICOTINATE_METABOLISM,integrated_gradients,719.0666666666667,66592.35238095239,341,1202,5,False
REACTOME_TIGHT_JUNCTION_INTERACTIONS,integrated_gradients,720.0666666666667,77427.06666666667,249,1258,5,False
REACTOME_G0_AND_EARLY_G1,integrated_gradients,720.4,94284.4,277,1276,5,False
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK,integrated_gradients,721.3333333333334,104748.09523809524,305,1213,5,False
REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS,integrated_gradients,722.6,50320.82857142856,376,1180,5,False
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE,integrated_gradients,722.6666666666666,115700.23809523809,202,1207,5,False
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,integrated_gradients,723.1333333333333,94704.40952380956,253,1289,5,False
REACTOME_RHOH_GTPASE_CYCLE,integrated_gradients,724.0666666666667,64271.06666666666,324,1122,5,False
REACTOME_SCAVENGING_BY_CLASS_A_RECEPTORS,integrated_gradients,724.8,65421.59999999999,274,1092,5,False
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,integrated_gradients,725.6,62013.54285714287,280,1176,5,False
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS,integrated_gradients,726.0,86281.85714285713,279,1085,5,False
REACTOME_DEFECTIVE_GALNT3_CAUSES_HFTC,integrated_gradients,726.2666666666667,99765.2095238095,268,1279,5,False
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,integrated_gradients,726.9333333333333,102881.20952380956,277,1205,5,False
REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION,integrated_gradients,727.7333333333333,89788.78095238096,233,1198,5,False
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,integrated_gradients,728.0666666666667,85529.92380952381,198,1160,5,False
REACTOME_NUCLEOTIDE_CATABOLISM,integrated_gradients,728.5333333333333,84855.12380952381,294,1240,5,False
REACTOME_XENOBIOTICS,integrated_gradients,728.6,96179.6857142857,247,1245,5,False
REACTOME_FANCONI_ANEMIA_PATHWAY,integrated_gradients,729.0,83740.71428571428,174,1220,5,False
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION,integrated_gradients,729.1333333333333,170515.98095238095,202,1282,5,False
REACTOME_DECTIN_2_FAMILY,integrated_gradients,729.5333333333333,85963.55238095237,275,1286,5,False
REACTOME_SYNTHESIS_OF_PC,integrated_gradients,729.6666666666666,101134.52380952382,260,1289,5,False
REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,integrated_gradients,730.0,77099.28571428572,255,1162,5,False
REACTOME_TRP_CHANNELS,integrated_gradients,732.2666666666667,128475.78095238096,254,1275,5,False
REACTOME_SUMOYLATION_OF_UBIQUITINYLATION_PROTEINS,integrated_gradients,732.3333333333334,87318.23809523812,291,1248,5,False
REACTOME_THE_CANONICAL_RETINOID_CYCLE_IN_RODS_TWILIGHT_VISION,integrated_gradients,732.9333333333333,43930.35238095238,411,1033,5,False
REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION,integrated_gradients,733.1333333333333,99713.40952380955,253,1263,5,False
REACTOME_PIWI_INTERACTING_RNA_PIRNA_BIOGENESIS,integrated_gradients,733.4,73188.1142857143,213,1083,5,False
REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE,integrated_gradients,733.8,75623.74285714285,296,1254,5,False
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION,integrated_gradients,733.8,83170.6,202,1148,5,False
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING,integrated_gradients,734.7333333333333,92887.92380952381,279,1253,5,False
REACTOME_INTERACTIONS_OF_VPR_WITH_HOST_CELLULAR_PROTEINS,integrated_gradients,735.4,68083.68571428572,258,1225,5,False
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION,integrated_gradients,736.3333333333334,143368.52380952382,253,1285,5,False
REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL,integrated_gradients,736.6666666666666,88165.52380952382,144,1158,5,False
REACTOME_RAP1_SIGNALLING,integrated_gradients,737.1333333333333,54649.55238095239,444,1135,5,False
REACTOME_TELOMERE_C_STRAND_LAGGING_STRAND_SYNTHESIS,integrated_gradients,737.6,75304.82857142856,283,1192,5,False
REACTOME_DIGESTION_AND_ABSORPTION,integrated_gradients,738.1333333333333,116511.98095238092,247,1257,5,False
REACTOME_SIGNAL_AMPLIFICATION,integrated_gradients,738.8666666666667,95699.55238095236,136,1234,5,False
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,integrated_gradients,739.2666666666667,75365.9238095238,313,1171,5,False
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS,integrated_gradients,739.8,82450.31428571428,376,1247,5,False
REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES,integrated_gradients,739.8666666666667,89786.98095238095,191,1238,5,False
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA,integrated_gradients,740.0666666666667,100411.92380952381,148,1210,5,False
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,integrated_gradients,740.9333333333333,69215.63809523809,328,1175,5,False
REACTOME_SIGNALING_BY_NODAL,integrated_gradients,741.0666666666667,80079.20952380952,297,1158,5,False
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS,integrated_gradients,741.4,79804.40000000001,289,1176,5,False
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE,integrated_gradients,742.0,73909.85714285714,282,1153,5,False
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,integrated_gradients,742.1333333333333,44525.98095238097,367,1145,5,False
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE,integrated_gradients,742.2666666666667,80484.92380952381,173,1087,5,False
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING,integrated_gradients,743.4,122066.40000000001,278,1285,5,False
REACTOME_ACTIVATION_OF_RAC1,integrated_gradients,743.8666666666667,51626.83809523809,274,1037,5,False
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,integrated_gradients,744.4666666666667,66002.40952380952,367,1209,5,False
REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA,integrated_gradients,744.8,52874.6,280,1107,5,False
REACTOME_INTERLEUKIN_7_SIGNALING,integrated_gradients,745.2666666666667,66381.20952380954,343,1160,5,False
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT,integrated_gradients,745.9333333333333,72131.20952380952,303,1166,5,False
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,integrated_gradients,746.1333333333333,87582.40952380955,322,1255,5,False
REACTOME_CA_DEPENDENT_EVENTS,integrated_gradients,746.8,55625.31428571428,346,1000,5,False
REACTOME_SIGNALING_BY_SCF_KIT,integrated_gradients,747.6,120666.11428571431,247,1282,5,False
REACTOME_RHOBTB_GTPASE_CYCLE,integrated_gradients,748.2666666666667,109940.92380952381,158,1197,5,False
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI,integrated_gradients,748.4666666666667,62917.98095238093,450,1200,5,False
REACTOME_PYROPTOSIS,integrated_gradients,749.8,98938.60000000002,211,1107,5,False
REACTOME_GLYCOGEN_STORAGE_DISEASES,integrated_gradients,750.9333333333333,71322.49523809526,330,1188,5,False
REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX,integrated_gradients,750.9333333333333,117612.63809523809,215,1270,5,False
REACTOME_COBALAMIN_CBL_VITAMIN_B12_TRANSPORT_AND_METABOLISM,integrated_gradients,751.2,54836.88571428572,374,1203,5,False
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,integrated_gradients,753.3333333333334,46788.380952380954,240,1054,5,False
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION,integrated_gradients,754.2666666666667,102874.06666666667,232,1277,5,False
REACTOME_PERK_REGULATES_GENE_EXPRESSION,integrated_gradients,754.4666666666667,103364.55238095239,211,1273,5,False
REACTOME_SYNTHESIS_OF_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI,integrated_gradients,755.4666666666667,34711.8380952381,403,1069,5,False
REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,integrated_gradients,755.5333333333333,45970.83809523809,345,1065,5,False
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,integrated_gradients,755.8,111145.3142857143,314,1264,5,False
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,integrated_gradients,756.0,81774.57142857145,203,1134,5,False
REACTOME_REGULATION_OF_PYRUVATE_METABOLISM,integrated_gradients,756.4,157227.11428571428,151,1283,5,False
REACTOME_LDL_CLEARANCE,integrated_gradients,756.6666666666666,64389.66666666667,307,1251,5,False
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4,integrated_gradients,757.4666666666667,94678.83809523807,411,1277,5,False
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR,integrated_gradients,757.8666666666667,132998.6952380952,253,1261,5,False
REACTOME_MICRORNA_MIRNA_BIOGENESIS,integrated_gradients,758.0666666666667,47103.20952380953,297,1130,5,False
REACTOME_TRANSLATION_OF_SARS_COV_2_STRUCTURAL_PROTEINS,integrated_gradients,758.2,112429.17142857143,180,1229,5,False
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION,integrated_gradients,758.2666666666667,69863.78095238094,177,1251,5,False
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER,integrated_gradients,758.2666666666667,83572.63809523809,270,1238,5,False
REACTOME_INTERLEUKIN_17_SIGNALING,integrated_gradients,759.0,122488.57142857143,136,1235,5,False
REACTOME_COMPLEX_IV_ASSEMBLY,integrated_gradients,759.1333333333333,95740.69523809524,379,1264,5,False
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING,integrated_gradients,759.2,47853.17142857143,412,1214,5,False
REACTOME_MISMATCH_REPAIR,integrated_gradients,759.2,117117.88571428575,197,1274,5,False
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,integrated_gradients,759.6,78279.40000000001,233,1200,5,False
REACTOME_FRS_MEDIATED_FGFR2_SIGNALING,integrated_gradients,760.0666666666667,83186.78095238094,124,1157,5,False
REACTOME_FCERI_MEDIATED_MAPK_ACTIVATION,integrated_gradients,761.0666666666667,63868.20952380953,397,1142,5,False
REACTOME_COMPLEX_III_ASSEMBLY,integrated_gradients,761.2,102588.74285714286,326,1288,5,False
REACTOME_EARLY_SARS_COV_2_INFECTION_EVENTS,integrated_gradients,762.0,65058.85714285714,263,1105,5,False
REACTOME_RECYCLING_PATHWAY_OF_L1,integrated_gradients,763.1333333333333,141276.8380952381,149,1281,5,False
REACTOME_TRIGLYCERIDE_METABOLISM,integrated_gradients,763.8,62375.88571428571,459,1252,5,False
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR3,integrated_gradients,763.9333333333333,90839.6380952381,301,1295,5,False
REACTOME_REGULATION_OF_IFNA_IFNB_SIGNALING,integrated_gradients,764.0,85890.85714285714,258,1280,5,False
REACTOME_DARPP_32_EVENTS,integrated_gradients,764.4666666666667,100255.26666666665,247,1296,5,False
REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY,integrated_gradients,765.2666666666667,118961.06666666665,134,1129,5,False
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_24_HYDROXYCHOLESTEROL,integrated_gradients,765.6666666666666,70819.38095238096,367,1292,5,False
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,integrated_gradients,766.4666666666667,90721.26666666668,352,1181,5,False
REACTOME_PURINE_CATABOLISM,integrated_gradients,767.2,67743.3142857143,403,1275,5,False
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION,integrated_gradients,767.6,72377.25714285715,321,1198,5,False
REACTOME_TERMINATION_OF_O_GLYCAN_BIOSYNTHESIS,integrated_gradients,768.3333333333334,67528.09523809524,405,1280,5,False
REACTOME_SIGNALING_BY_ERBB2_IN_CANCER,integrated_gradients,770.7333333333333,78229.49523809525,262,1203,5,False
REACTOME_GLYCOSPHINGOLIPID_CATABOLISM,integrated_gradients,771.8,85565.8857142857,314,1174,5,False
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT,integrated_gradients,772.0,64549.85714285715,284,1175,5,False
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,integrated_gradients,772.1333333333333,69669.26666666666,291,1204,5,False
REACTOME_PROTEIN_METHYLATION,integrated_gradients,773.8,72542.17142857143,418,1258,5,False
REACTOME_SIGNALLING_TO_ERKS,integrated_gradients,774.0666666666667,79766.20952380952,313,1222,5,False
REACTOME_BASIGIN_INTERACTIONS,integrated_gradients,774.8,70048.17142857143,216,1111,5,False
REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,integrated_gradients,775.1333333333333,74240.69523809524,465,1265,5,False
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,integrated_gradients,777.0,140964.99999999997,267,1286,5,False
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12,integrated_gradients,777.0666666666667,131601.63809523807,192,1287,5,False
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND,integrated_gradients,777.7333333333333,105715.9238095238,322,1252,5,False
REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY,integrated_gradients,778.2666666666667,83373.78095238096,267,1239,5,False
REACTOME_TRANSLATION_OF_SARS_COV_1_STRUCTURAL_PROTEINS,integrated_gradients,779.3333333333334,62017.80952380952,202,1200,5,False
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,integrated_gradients,779.7333333333333,73993.06666666667,293,1184,5,False
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,integrated_gradients,779.9333333333333,94411.6380952381,261,1265,5,False
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION,integrated_gradients,780.3333333333334,86936.80952380954,388,1263,5,False
REACTOME_FATTY_ACIDS,integrated_gradients,780.5333333333333,125196.55238095236,286,1260,5,False
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,integrated_gradients,781.4,81996.25714285717,186,1093,5,False
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS,integrated_gradients,781.5333333333333,83125.26666666668,352,1177,5,False
REACTOME_MYOGENESIS,integrated_gradients,783.6,85440.82857142856,378,1277,5,False
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,integrated_gradients,784.2,83282.59999999998,219,1279,5,False
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION,integrated_gradients,785.0666666666667,51427.923809523825,460,1161,5,False
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,integrated_gradients,785.1333333333333,111795.40952380949,273,1285,5,False
REACTOME_RORA_ACTIVATES_GENE_EXPRESSION,integrated_gradients,787.8,48938.45714285714,237,1088,5,False
REACTOME_EICOSANOIDS,integrated_gradients,788.2666666666667,108366.6380952381,243,1264,5,False
REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION,integrated_gradients,788.6666666666666,65976.52380952382,270,1146,5,False
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,integrated_gradients,788.8,48487.17142857142,490,1216,5,False
REACTOME_THE_ROLE_OF_NEF_IN_HIV_1_REPLICATION_AND_DISEASE_PATHOGENESIS,integrated_gradients,788.8666666666667,58508.69523809525,268,1166,5,False
REACTOME_GLYCOSPHINGOLIPID_BIOSYNTHESIS,integrated_gradients,789.0666666666667,65234.06666666666,330,1281,5,False
REACTOME_PROLACTIN_RECEPTOR_SIGNALING,integrated_gradients,789.4,102839.25714285715,329,1289,5,False
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS,integrated_gradients,789.8,102759.17142857144,272,1274,5,False
REACTOME_EGFR_DOWNREGULATION,integrated_gradients,790.4,82291.54285714286,244,1244,5,False
REACTOME_NUCLEOTIDE_SALVAGE,integrated_gradients,790.4666666666667,53278.83809523809,415,1148,5,False
REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES,integrated_gradients,791.0,88226.85714285714,129,1209,5,False
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY,integrated_gradients,791.2666666666667,122633.3523809524,90,1185,5,False
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_GOLGI_MEMBRANE,integrated_gradients,791.6,65010.4,391,1190,5,False
REACTOME_MATURATION_OF_SPIKE_PROTEIN,integrated_gradients,792.6666666666666,140676.380952381,239,1277,5,False
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_LATE_STAGE_BRANCHING_MORPHOGENESIS_PANCREATIC_BUD_PRECURSOR_CELLS,integrated_gradients,792.6666666666666,118715.23809523812,219,1268,5,False
REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS,integrated_gradients,795.0,61904.14285714283,254,1063,5,False
REACTOME_ASPIRIN_ADME,integrated_gradients,795.4666666666667,74336.55238095237,372,1228,5,False
REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY,integrated_gradients,795.5333333333333,117397.40952380952,337,1259,5,False
REACTOME_MTOR_SIGNALLING,integrated_gradients,795.8666666666667,94920.69523809523,387,1263,5,False
REACTOME_ROS_AND_RNS_PRODUCTION_IN_PHAGOCYTES,integrated_gradients,796.2666666666667,42794.49523809524,310,1072,5,False
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,integrated_gradients,797.2,58631.88571428572,332,1100,5,False
REACTOME_HDACS_DEACETYLATE_HISTONES,integrated_gradients,797.4666666666667,74315.8380952381,325,1289,5,False
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,integrated_gradients,797.7333333333333,110586.78095238094,212,1247,5,False
REACTOME_SHC1_EVENTS_IN_ERBB2_SIGNALING,integrated_gradients,798.2666666666667,62370.06666666667,403,1285,5,False
REACTOME_GLUCURONIDATION,integrated_gradients,799.6666666666666,112933.38095238095,201,1283,5,False
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,integrated_gradients,799.6666666666666,87453.95238095238,373,1254,5,False
REACTOME_TRANSPORT_OF_CONNEXONS_TO_THE_PLASMA_MEMBRANE,integrated_gradients,800.2,103476.17142857144,149,1257,5,False
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS,integrated_gradients,801.3333333333334,82208.38095238095,188,1245,5,False
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES,integrated_gradients,802.0,63511.71428571428,441,1248,5,False
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,integrated_gradients,803.0,78464.99999999999,288,1222,5,False
REACTOME_SIGNALING_BY_CSF1_M_CSF_IN_MYELOID_CELLS,integrated_gradients,803.4666666666667,115638.12380952381,227,1290,5,False
REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC,integrated_gradients,803.6,81096.54285714286,250,1148,5,False
